group group_name seqnames start end width strand gene_id gene_biotype symbol
7290 1 genes chr3 12764894 12780758 15865 + ENSDARG00000102981 protein_coding cyp2k16
7291 1 genes chr3 12784460 12802380 17921 + ENSDARG00000101190 protein_coding cyp2k8
7292 1 genes chr3 12816362 12826387 10026 + ENSDARG00000098995 protein_coding cyp2k6.1
7293 1 genes chr3 12828824 12832519 3696 + ENSDARG00000098570 protein_coding si:ch211-8c17.2
7294 1 genes chr3 12835370 12837643 2274 + ENSDARG00000102230 protein_coding si:ch211-8c17.3
7295 1 genes chr3 12848123 12850397 2275 + ENSDARG00000103555 protein_coding si:ch211-8c17.4
7296 1 genes chr3 12861158 12862480 1323 + ENSDARG00000104389 protein_coding kcnj2b
7297 1 genes chr3 12884117 12890779 6663 - ENSDARG00000102472 protein_coding btbd17b
7298 1 genes chr3 12893141 12903609 10469 - ENSDARG00000104024 protein_coding ccdc137
7299 1 genes chr3 12924930 12970428 45499 - ENSDARG00000098578 protein_coding pdgfab
7300 1 genes chr3 13004657 13147310 142654 - ENSDARG00000103800 protein_coding prkar1b
7301 1 genes chr3 13190012 13258898 68887 + ENSDARG00000055350 protein_coding sun1
7302 1 genes chr3 13332870 13347096 14227 + ENSDARG00000074231 protein_coding CU138547.1
7303 1 genes chr3 13423935 13437817 13883 - ENSDARG00000003270 protein_coding dhps
7304 1 genes chr3 13440900 13446085 5186 + ENSDARG00000062537 protein_coding si:dkey-117i10.1
7305 1 genes chr3 13445772 13461361 15590 - ENSDARG00000058020 protein_coding fbxw9
7306 1 genes chr3 13469704 13473197 3494 + ENSDARG00000098162 protein_coding zgc:77748
7307 1 genes chr3 13482542 13489945 7404 + ENSDARG00000100498 protein_coding CABZ01079251.1
7308 1 genes chr3 13487760 13509283 21524 - ENSDARG00000100385 protein_coding slc25a19
7309 1 genes chr3 13511984 13521115 9132 + ENSDARG00000104841 protein_coding JMJD8
7310 1 genes chr3 13523773 13546610 22838 - ENSDARG00000100376 protein_coding amdhd2
7311 1 genes chr3 13559199 13567762 8564 + ENSDARG00000100411 protein_coding si:ch73-106n3.1
7312 1 genes chr3 13569806 13576052 6247 + ENSDARG00000103509 protein_coding si:ch73-106n3.2
7313 1 genes chr3 13582019 13599482 17464 - ENSDARG00000104173 protein_coding tufm
7314 1 genes chr3 13600714 13618382 17669 + ENSDARG00000102937 protein_coding hspbp1
7315 1 genes chr3 13624815 13633331 8517 + ENSDARG00000103642 protein_coding pglyrp6
7316 1 genes chr3 13637383 13684397 47015 + ENSDARG00000102436 protein_coding si:ch211-194b1.1
7317 1 genes chr3 13830599 13837063 6465 + ENSDARG00000104847 protein_coding ptger1b
7318 1 genes chr3 13842554 13879635 37082 + ENSDARG00000105177 protein_coding ilf3b
7319 1 genes chr3 13879446 13901074 21629 + ENSDARG00000098825 protein_coding farsa
7320 1 genes chr3 13911950 13921173 9224 - ENSDARG00000099695 protein_coding si:dkey-61n16.5
7321 1 genes chr3 13929860 13935837 5978 + ENSDARG00000103187 protein_coding syce2
7322 1 genes chr3 13937426 13955878 18453 - ENSDARG00000098831 protein_coding gcdhb
7323 1 genes chr3 14099693 14103551 3859 - ENSDARG00000087188 protein_coding nfil3-6
7324 1 genes chr3 14157090 14189022 31933 + ENSDARG00000097615 protein_coding si:ch211-108d22.2
7325 1 genes chr3 14259115 14260797 1683 + ENSDARG00000097099 protein_coding si:ch211-108d22.1
7326 1 genes chr3 14317802 14373165 55364 + ENSDARG00000101478 protein_coding plppr2a
7327 1 genes chr3 14388010 14452325 64316 + ENSDARG00000098224 protein_coding tlcd4b
7328 1 genes chr3 14463941 14486959 23019 + ENSDARG00000102398 protein_coding cnn1b
7329 1 genes chr3 14496319 14498295 1977 - ENSDARG00000099453 protein_coding elof1
7330 1 genes chr3 14499075 14508761 9687 + ENSDARG00000100677 protein_coding tmem205
7331 1 genes chr3 14512670 14537576 24907 + ENSDARG00000101534 protein_coding rab3db
7332 1 genes chr3 14543953 14561096 17144 + ENSDARG00000090834 protein_coding epor
7333 1 genes chr3 14565761 14571514 5754 - ENSDARG00000093423 protein_coding swsap1
7334 1 genes chr3 14571813 14606118 34306 + ENSDARG00000093469 protein_coding znf653
7335 1 genes chr3 14611299 14638399 27101 + ENSDARG00000025757 protein_coding tspan35
7336 1 genes chr3 14641962 14688110 46149 + ENSDARG00000062757 protein_coding zgc:158403
7337 1 genes chr3 14691312 14695033 3722 - ENSDARG00000039338 protein_coding gadd45gip1
7338 1 genes chr3 14768364 15058464 290101 + ENSDARG00000061836 protein_coding nfixb
7339 1 genes chr3 15068321 15082475 14155 - ENSDARG00000088390 protein_coding nme4
7340 1 genes chr3 15085294 15131438 46145 - ENSDARG00000041217 protein_coding xpo6
7341 1 genes chr3 15132629 15144182 11554 - ENSDARG00000041223 protein_coding antkmt
7342 1 genes chr3 15149540 15154871 5332 - ENSDARG00000092458 protein_coding si:dkey-282h22.5
7343 1 genes chr3 15176737 15186292 9556 + ENSDARG00000044767 protein_coding tspan10
7344 1 genes chr3 15193521 15210491 16971 - ENSDARG00000027749 protein_coding hirip3
7345 1 genes chr3 15213980 15227666 13687 - ENSDARG00000044769 protein_coding kctd13
7346 1 genes chr3 15232181 15264732 32552 - ENSDARG00000076052 protein_coding sez6l2
7347 1 genes chr3 15271943 15284693 12751 + ENSDARG00000075813 protein_coding asphd1
7348 1 genes chr3 15296824 15317392 20569 + ENSDARG00000028485 protein_coding cabp5b
7349 1 genes chr3 15332268 15352438 20171 - ENSDARG00000015310 protein_coding pitpnbl
7350 1 genes chr3 15358459 15392466 34008 + ENSDARG00000057679 protein_coding sh2b1
7351 1 genes chr3 15394428 15425689 31262 + ENSDARG00000011597 protein_coding atxn2l
7352 1 genes chr3 15425785 15451097 25313 - ENSDARG00000100334 protein_coding lat
7353 1 genes chr3 15442412 15444396 1985 - ENSDARG00000070845 protein_coding si:dkey-56d12.4
7354 1 genes chr3 15455319 15475080 19762 - ENSDARG00000011925 protein_coding spns1
7355 1 genes chr3 15476536 15487111 10576 - ENSDARG00000011360 protein_coding nfatc2ip
7356 1 genes chr3 15489725 15496610 6886 - ENSDARG00000002339 protein_coding sgf29
7357 1 genes chr3 15505275 15506158 884 + ENSDARG00000094557 protein_coding nupr1b
7358 1 genes chr3 15550522 15608166 57645 + ENSDARG00000078736 protein_coding doc2a
7359 1 genes chr3 15627268 15635313 8046 - ENSDARG00000092816 protein_coding si:dkey-93n13.2
7360 1 genes chr3 15635946 15645405 9460 - ENSDARG00000094328 protein_coding si:dkey-93n13.1
7361 1 genes chr3 15646192 15668433 22242 - ENSDARG00000026453 protein_coding zgc:66474
7362 1 genes chr3 15669952 15679107 9156 - ENSDARG00000057707 protein_coding zgc:66443
7363 1 genes chr3 15708419 15734530 26112 - ENSDARG00000021242 protein_coding mvp
7364 1 genes chr3 15736811 15746999 10189 + ENSDARG00000057414 protein_coding phb
7365 1 genes chr3 15773991 15795396 21406 + ENSDARG00000062302 protein_coding znf652
7366 1 genes chr3 15805917 15811037 5121 + ENSDARG00000008403 protein_coding phospho1
7367 1 genes chr3 15817644 15824100 6457 + ENSDARG00000038281 protein_coding natd1
7368 1 genes chr3 15828426 15836140 7715 + ENSDARG00000070866 protein_coding tmem11
7369 1 genes chr3 15849391 15859397 10007 - ENSDARG00000075726 protein_coding dhrs7b
7370 1 genes chr3 15859612 15889508 29897 - ENSDARG00000079616 protein_coding cramp1
7371 1 genes chr3 15893039 15902229 9191 + ENSDARG00000034427 protein_coding jpt2
7372 1 genes chr3 15907297 15988728 81432 + ENSDARG00000062531 protein_coding mapk8ip3
7373 1 genes chr3 15990547 16000168 9622 - ENSDARG00000100990 protein_coding nme3
7374 1 genes chr3 16003122 16010968 7847 - ENSDARG00000057910 protein_coding mrps34
7375 1 genes chr3 16018202 16039619 21418 - ENSDARG00000077737 protein_coding spsb3a
7376 1 genes chr3 16044680 16055463 10784 - ENSDARG00000057853 protein_coding atp6v0ca
7377 1 genes chr3 16064878 16068236 3359 - ENSDARG00000097322 protein_coding si:dkey-81l17.6
7378 1 genes chr3 16072966 16110351 37386 - ENSDARG00000057867 protein_coding lasp1
7379 1 genes chr3 16134376 16142057 7682 - ENSDARG00000035719 protein_coding arl5c
7380 1 genes chr3 16157120 16227683 70564 - ENSDARG00000002167 protein_coding cacnb1
7381 1 genes chr3 16229911 16232442 2532 + ENSDARG00000013307 protein_coding rpl19
7382 1 genes chr3 16240984 16289826 48843 - ENSDARG00000093569 protein_coding bckdhbl
7383 1 genes chr3 16265924 16285259 19336 + ENSDARG00000021195 protein_coding st8sia6
7384 1 genes chr3 16389020 16413635 24616 - ENSDARG00000012261 protein_coding eftud2
7385 1 genes chr3 16449490 16458018 8529 + ENSDARG00000062618 protein_coding kcnj12b
7386 1 genes chr3 16473006 16493528 20523 - ENSDARG00000073998 protein_coding si:ch211-23l10.3
7387 1 genes chr3 16513219 16537441 24223 - ENSDARG00000057984 protein_coding eps8l1a
7388 1 genes chr3 16566361 16591648 25288 + ENSDARG00000007129 protein_coding slc6a16a
7389 1 genes chr3 16612574 16654088 41515 + ENSDARG00000016480 protein_coding slc17a7a
7390 1 genes chr3 16662209 16683623 21415 + ENSDARG00000013161 protein_coding zgc:55558
7391 1 genes chr3 16687830 16719244 31415 - ENSDARG00000027689 protein_coding pold1
7392 1 genes chr3 16722014 16750036 28023 + ENSDARG00000016875 protein_coding gys1
7393 1 genes chr3 16747317 16760923 13607 - ENSDARG00000038297 protein_coding aspdh
7394 1 genes chr3 16762483 16770318 7836 + ENSDARG00000038296 protein_coding tmem86b
7395 1 genes chr3 16771797 16774074 2278 + ENSDARG00000076186 protein_coding lrrc3cb
7396 1 genes chr3 16780455 16784281 3827 - ENSDARG00000093186 protein_coding si:dkey-30j10.5
7397 1 genes chr3 16841942 16872909 30968 + ENSDARG00000015922 protein_coding stk17al
7398 1 genes chr3 16922226 16973125 50900 + ENSDARG00000020847 protein_coding atp6v0a1a
7399 1 genes chr3 16976095 17012340 36246 + ENSDARG00000076411 protein_coding cavin1a
7400 1 genes chr3 17030665 17107445 76781 + ENSDARG00000022712 protein_coding stat3
7401 1 genes chr3 17251542 17331919 80378 + ENSDARG00000019392 protein_coding stat5a
7402 1 genes chr3 17346502 17523082 176581 + ENSDARG00000062575 protein_coding si:ch211-210g13.5
7403 1 genes chr3 17537352 17541448 4097 + ENSDARG00000070932 protein_coding hcrt
7404 1 genes chr3 17547532 17604109 56578 + ENSDARG00000062565 protein_coding kcnh4a
7405 1 genes chr3 17615599 17651899 36301 + ENSDARG00000026712 protein_coding rab5c
7406 1 genes chr3 17653784 17680114 26331 + ENSDARG00000104734 protein_coding kat2a
7407 1 genes chr3 17689419 17710221 20803 + ENSDARG00000089463 protein_coding dhx58
7408 1 genes chr3 17715685 17716322 638 - ENSDARG00000114049 protein_coding CABZ01018956.1
7409 1 genes chr3 17744339 17860047 115709 + ENSDARG00000058154 protein_coding znf385c
7410 1 genes chr3 17855981 17879354 23374 + ENSDARG00000116223 protein_coding BX901973.1
7411 1 genes chr3 17867126 17871860 4735 - ENSDARG00000052594 protein_coding nkiras2
7412 1 genes chr3 17878124 17910375 32252 + ENSDARG00000058148 protein_coding dnajc7
7413 1 genes chr3 17910569 17928233 17665 + ENSDARG00000058140 protein_coding ttc25
7414 1 genes chr3 17933132 17946949 13818 + ENSDARG00000070822 protein_coding cnp
7415 1 genes chr3 17951790 18009316 57527 + ENSDARG00000099079 protein_coding aclya
7416 1 genes chr3 18023975 18030938 6964 - ENSDARG00000009040 protein_coding si:ch73-141c7.1
7417 1 genes chr3 18038972 18047150 8179 - ENSDARG00000027469 protein_coding hsd17b1
7418 1 genes chr3 18046776 18061783 15008 + ENSDARG00000027461 protein_coding mettl26
7419 1 genes chr3 18062871 18080924 18054 + ENSDARG00000076490 protein_coding ankrd40
7420 1 genes chr3 18097700 18104658 6959 + ENSDARG00000013460 protein_coding wfikkn2a
7421 1 genes chr3 18185616 18189283 3668 - ENSDARG00000032619 protein_coding tob1a
7422 1 genes chr3 18270043 18274691 4649 - ENSDARG00000105157 protein_coding BX649434.3
7423 1 genes chr3 18303407 18373604 70198 - ENSDARG00000074531 protein_coding spag9a
7424 1 genes chr3 18376269 18384501 8233 - ENSDARG00000005254 protein_coding kdelr2a
7425 1 genes chr3 18389363 18396564 7202 + ENSDARG00000093074 protein_coding si:ch211-139g16.8
7426 1 genes chr3 18398876 18403179 4304 + ENSDARG00000077291 protein_coding rps2
7427 1 genes chr3 18405136 18410968 5833 - ENSDARG00000028889 protein_coding ndufb10
7428 1 genes chr3 18413461 18423078 9618 + ENSDARG00000116493 protein_coding GAA
7429 1 genes chr3 18424244 18435575 11332 + ENSDARG00000090714 protein_coding gaa
7430 1 genes chr3 18437397 18502030 64634 + ENSDARG00000036994 protein_coding tbc1d16
7431 1 genes chr3 18555899 18564030 8132 + ENSDARG00000099441 protein_coding cbx4
7432 1 genes chr3 18567560 18571115 3556 + ENSDARG00000087327 protein_coding cbx8a
7433 1 genes chr3 18572279 18575868 3590 - ENSDARG00000089749 protein_coding aqp8b
7434 1 genes chr3 18579806 18650629 70824 + ENSDARG00000062263 protein_coding arhgap17b
7435 1 genes chr3 18634685 18650640 15956 + ENSDARG00000092455 protein_coding si:ch211-246e12.3
7436 1 genes chr3 18655673 18675688 20016 - ENSDARG00000019932 protein_coding slc5a11
7437 1 genes chr3 18675716 18711288 35573 - ENSDARG00000076103 protein_coding grid2ipa
7438 1 genes chr3 18714143 18737126 22984 - ENSDARG00000038243 protein_coding e4f1
7439 1 genes chr3 18740950 18756076 15127 - ENSDARG00000038242 protein_coding zgc:113333
7440 1 genes chr3 18756231 18769951 13721 + ENSDARG00000062216 protein_coding narfl
7441 1 genes chr3 18774511 18792534 18024 - ENSDARG00000025338 protein_coding hagh
7442 1 genes chr3 18795570 18796559 990 + ENSDARG00000031657 protein_coding fahd1
7443 1 genes chr3 18798431 18805294 6864 - ENSDARG00000025436 protein_coding msrb1a
7444 1 genes chr3 18807006 18839529 32524 + ENSDARG00000038239 protein_coding tnpo2
7445 1 genes chr3 18840810 18923915 83106 + ENSDARG00000088560 protein_coding tmem104
7446 1 genes chr3 18936006 18967653 31648 + ENSDARG00000093192 protein_coding si:ch211-198m1.1
7447 1 genes chr3 19005187 19133003 127817 - ENSDARG00000078149 protein_coding grin2ca
7448 1 genes chr3 19152222 19200651 48430 - ENSDARG00000005883 protein_coding rfx1a
7449 1 genes chr3 19207176 19210637 3462 + ENSDARG00000070780 protein_coding rln3a
7450 1 genes chr3 19216567 19238394 21828 + ENSDARG00000074850 protein_coding il12rb2l
7451 1 genes chr3 19245804 19282525 36722 + ENSDARG00000077226 protein_coding smarca4a
7452 1 genes chr3 19299309 19323689 24381 + ENSDARG00000029476 protein_coding ldlra
7453 1 genes chr3 19336286 19355200 18915 + ENSDARG00000075380 protein_coding kri1
7454 1 genes chr3 19355869 19363981 8113 + ENSDARG00000093622 protein_coding spc24
7455 1 genes chr3 19364948 19368435 3488 - ENSDARG00000040526 protein_coding s1pr5a
7456 1 genes chr3 19446997 19457773 10777 + ENSDARG00000056798 protein_coding zgc:123297
7457 1 genes chr3 19460991 19466015 5025 + ENSDARG00000056791 protein_coding pde6ga
7458 1 genes chr3 19468777 19477473 8697 + ENSDARG00000031534 protein_coding CU571315.1
7459 1 genes chr3 19487707 19495814 8108 - ENSDARG00000101990 protein_coding CU571315.3
7460 1 genes chr3 19507415 19517462 10048 - ENSDARG00000101956 protein_coding CU571315.2
7461 1 genes chr3 19557604 19561058 3455 - ENSDARG00000056773 protein_coding zgc:163079
7462 1 genes chr3 19609638 19610990 1353 + ENSDARG00000056768 protein_coding rprml
7463 1 genes chr3 19621034 19649535 28502 + ENSDARG00000056767 protein_coding itgb3a
7464 1 genes chr3 19665319 19682819 17501 + ENSDARG00000008105 protein_coding mettl2a
7465 1 genes chr3 19685873 19717934 32062 + ENSDARG00000010779 protein_coding tlk2
7466 1 genes chr3 19732173 19813526 81354 + ENSDARG00000078135 protein_coding mrc2
7467 1 genes chr3 19850937 19899914 48978 - ENSDARG00000070735 protein_coding rnd2
7468 1 genes chr3 19914332 19971774 57443 + ENSDARG00000056481 protein_coding vat1
7469 1 genes chr3 20001608 20011807 10200 + ENSDARG00000056468 protein_coding asb16
7470 1 genes chr3 20012891 20021596 8706 + ENSDARG00000056467 protein_coding tmub2
7471 1 genes chr3 20025709 20040636 14928 - ENSDARG00000029331 protein_coding atxn7l3
7472 1 genes chr3 20041907 20063782 21876 - ENSDARG00000035066 protein_coding ubtf
7473 1 genes chr3 20065861 20092124 26264 - ENSDARG00000012881 protein_coding slc4a1a
7474 1 genes chr3 20103746 20106233 2488 - ENSDARG00000089936 protein_coding selenow2b
7475 1 genes chr3 20108221 20118342 10122 - ENSDARG00000038228 protein_coding selenow2a
7476 1 genes chr3 20156956 20231781 74826 + ENSDARG00000088708 protein_coding ngfra
7477 1 genes chr3 20404912 20461702 56791 + ENSDARG00000070694 protein_coding nxph3
7478 1 genes chr3 20658203 20793656 135454 - ENSDARG00000100519 protein_coding spop
7479 1 genes chr3 20947560 20957083 9524 - ENSDARG00000099499 protein_coding ndufa4l
7480 1 genes chr3 20963162 20982706 19545 - ENSDARG00000038213 protein_coding slc35b1
7481 1 genes chr3 20983395 21010979 27585 - ENSDARG00000078640 protein_coding fam117aa
7482 1 genes chr3 21018053 21037840 19788 - ENSDARG00000007245 protein_coding rundc3aa
7483 1 genes chr3 21044154 21062778 18625 - ENSDARG00000026875 protein_coding tlcd3ba
7484 1 genes chr3 21066315 21094525 28211 - ENSDARG00000006566 protein_coding nlk1
7485 1 genes chr3 21096027 21118969 22943 - ENSDARG00000087330 protein_coding maza
7486 1 genes chr3 21125293 21137362 12070 - ENSDARG00000070686 protein_coding cdipt
7487 1 genes chr3 21138540 21185016 46477 - ENSDARG00000074899 protein_coding taok2a
7488 1 genes chr3 21189766 21198744 8979 + ENSDARG00000056324 protein_coding zgc:123295
7489 1 genes chr3 21200763 21218133 17371 + ENSDARG00000046140 protein_coding zgc:112038
7490 1 genes chr3 21225750 21230668 4919 + ENSDARG00000061858 protein_coding zgc:153968
7491 1 genes chr3 21240594 21242460 1867 - ENSDARG00000007344 protein_coding tcap
7492 1 genes chr3 21251627 21280373 28747 - ENSDARG00000002564 protein_coding syngr1a
7493 1 genes chr3 21280658 21348478 67821 - ENSDARG00000075249 protein_coding fam171a2a
7494 1 genes chr3 21350509 21382491 31983 - ENSDARG00000018687 protein_coding itga2b
7495 1 genes chr3 21385251 21402279 17029 - ENSDARG00000105007 protein_coding CT573446.1
7496 1 genes chr3 21669545 21889616 220072 + ENSDARG00000003989 protein_coding crhr1
7497 1 genes chr3 21999006 22000986 1981 - ENSDARG00000075428 protein_coding BX547992.1
7498 1 genes chr3 22035863 22057600 21738 + ENSDARG00000056258 protein_coding cdc27
7499 1 genes chr3 22057109 22155532 98424 + ENSDARG00000088238 protein_coding kansl1b
7500 1 genes chr3 22158024 22216771 58748 - ENSDARG00000087616 protein_coding maptb
7501 1 genes chr3 22222244 22242868 20625 - ENSDARG00000011519 protein_coding myl4
7502 1 genes chr3 22242269 22316844 74576 + ENSDARG00000034588 protein_coding scn4ab
7503 1 genes chr3 22327738 22332913 5176 + ENSDARG00000038185 protein_coding gh1
7504 1 genes chr3 22334012 22380787 46776 + ENSDARG00000070676 protein_coding ifnphi3
7505 1 genes chr3 22335030 22341106 6077 + ENSDARG00000038186 protein_coding zgc:103564
7506 1 genes chr3 22341043 22359119 18077 - ENSDARG00000069012 protein_coding ifnphi2
7507 1 genes chr3 22362687 22366562 3876 - ENSDARG00000025607 protein_coding ifnphi1
7508 1 genes chr3 22375596 22422169 46574 + ENSDARG00000061798 protein_coding arhgap27l
7509 1 genes chr3 22426714 22432428 5715 + ENSDARG00000097456 protein_coding coa3b
7510 1 genes chr3 22432069 22551356 119288 + ENSDARG00000088967 protein_coding wnk4b
